Local time,Open,High,Low,Close,Volume
20.04.2020 04:35:00.000 GMT+0100,0.87037,0.87045,0.87037,0.87045,31.36
20.04.2020 04:36:00.000 GMT+0100,0.87045,0.87055,0.87045,0.87051,45.64
20.04.2020 04:37:00.000 GMT+0100,0.87052,0.87060,0.87052,0.87060,83.25
20.04.2020 04:38:00.000 GMT+0100,0.87060,0.87072,0.87057,0.87067,124.75
20.04.2020 04:39:00.000 GMT+0100,0.87067,0.87073,0.87065,0.87069,68.5
20.04.2020 04:40:00.000 GMT+0100,0.87068,0.87072,0.87068,0.87069,32.81
20.04.2020 04:41:00.000 GMT+0100,0.87068,0.87070,0.87068,0.87070,31.72
20.04.2020 04:42:00.000 GMT+0100,0.87070,0.87075,0.87066,0.87071,76.8
20.04.2020 04:43:00.000 GMT+0100,0.87072,0.87075,0.87071,0.87071,44.1
20.04.2020 04:44:00.000 GMT+0100,0.87071,0.87077,0.87071,0.87072,75.1
20.04.2020 04:45:00.000 GMT+0100,0.87072,0.87072,0.87064,0.87068,69.88
20.04.2020 04:46:00.000 GMT+0100,0.87070,0.87071,0.87070,0.87070,37.93
20.04.2020 04:47:00.000 GMT+0100,0.87070,0.87073,0.87065,0.87065,40.64
20.04.2020 04:48:00.000 GMT+0100,0.87065,0.87075,0.87065,0.87070,64.53
20.04.2020 04:49:00.000 GMT+0100,0.87071,0.87075,0.87069,0.87072,98.65
20.04.2020 04:50:00.000 GMT+0100,0.87073,0.87073,0.87070,0.87071,31.59
20.04.2020 04:51:00.000 GMT+0100,0.87072,0.87072,0.87067,0.87067,11.5
20.04.2020 04:52:00.000 GMT+0100,0.87065,0.87071,0.87062,0.87068,47.87
20.04.2020 04:53:00.000 GMT+0100,0.87069,0.87070,0.87068,0.87069,14.35
20.04.2020 04:54:00.000 GMT+0100,0.87070,0.87070,0.87069,0.87070,6.6
20.04.2020 04:55:00.000 GMT+0100,0.87069,0.87074,0.87068,0.87073,17.87
20.04.2020 04:56:00.000 GMT+0100,0.87072,0.87072,0.87070,0.87070,10.96
